notif_id,day_of_week,hour,minute,category,text
453956,6,9,25,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
453967,6,11,30,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
455915,6,15,30,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
454033,6,9,35,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454008,6,9,32,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454354,6,10,39,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454360,6,17,32,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
454402,6,10,26,3,5 42 34 90 13 48 64 45
454379,6,10,20,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
454383,6,10,21,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
454394,6,11,15,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454262,6,10,31,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454431,6,10,31,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454626,6,10,52,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454506,6,10,40,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454679,6,11,6,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454833,6,11,29,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
454773,6,11,20,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
453374,6,11,15,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454708,6,11,10,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454732,6,11,13,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454760,6,11,18,7,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
454753,6,11,15,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454758,6,11,17,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
560675,6,10,30,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
454784,6,11,21,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
451579,6,11,33,7,1920 14 11
454836,6,11,34,7,21 753 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454865,6,12,35,7,407 824 172 912 136 576 825 104 897 172 54 140
454876,6,11,35,7,21 753 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
454921,6,11,39,5,1124 1172 1712 1999 1 4 45 5
455151,6,14,30,7,8 27 182 57 187 454 369 8 258 9 23 7
453522,6,12,31,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
455147,6,12,16,7,1939 1026 142 1940 516 142 1941 237 238 1280 245 1465 9 1639 1640 1942 1943 13 1235 1265 245 1944 1 445 1641 1465 47
561985,5,20,53,0,20 1548
455448,6,12,54,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
455515,6,13,10,0,2 227 1 59 2 461 6 12 59 4 227 1 59 770 103 548
454364,6,12,40,3,5 42 34 4 79 28 70 31 13 48 82 3 12 40 32 194
455518,6,13,10,0,59 1817 533 577 10 1661 833 10 1650 1818 46 1819 1820
455525,6,13,12,0,59 577 10 1661
455474,6,13,0,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
455528,6,13,13,0,59 1817 533 577 10 1661 833 10 1650 1818 46 1819 1820
455550,6,13,18,7,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
455548,6,13,17,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
455559,6,13,20,5,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
455568,6,13,22,7,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
453921,6,13,30,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
455811,6,14,30,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
565391,6,10,33,7,38 816 13 84 1192 150 293 84 1193 38 1156 816 9 952 1157
565087,6,10,37,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
455866,6,14,8,2,132 917 81 13 138 103 275 111 984 132 11 39 918 985
455958,6,14,26,0,37 18 1690 37 18 1690 6 27 17 393 175 3 59 8 5 24 7 29 2 35 717 1450
455919,6,15,14,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456700,6,18,1,0,598 1550 3 627 13 6 311 627 6 46
455131,6,14,30,7,8 27 182 57 187 454 369 8 258 9 23 7
455067,6,14,33,7,407 824 172 912 136 576 825 104 897 172 54 140
456207,6,15,7,7,407 824 172 912 136 576 825 104 897 172 54 140
456235,6,15,13,7,407 824 172 912 136 576 825 104 897 172 54 140
456295,6,15,18,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456367,6,16,2,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
562116,6,6,30,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
451798,6,15,39,7,298 20 76 27 17 109 364 372 58 184 20 155 9 171 53 109 381 2 123 257 50 411 412
456426,6,16,2,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
456446,6,17,0,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
456453,6,15,45,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456457,6,15,45,0,52 208 59 533 10 742 1629 1 1005 793 3 1794
456551,6,15,58,2,127 1778 4 29 424 682 955 1464 50 1937
457995,7,7,0,0,1822 4 903 10
456576,6,16,32,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456828,6,16,46,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456741,6,16,35,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
565435,6,10,36,0,68 59 1822 108 204 264 61 108 1 648 946
456761,6,16,38,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456753,6,16,38,7,616 27 182 57 13 3 65 388 605 14 7 1 12 18 9 23 7
456784,6,16,41,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456799,6,16,43,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456804,6,16,44,0,3 2 19 1 3 111 1512
456824,6,16,46,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
456958,6,17,5,5,4 295 604 54 946 18 171 69 77 10 1014 1 1015 901 440 518 8 808 1016 1 1017 1018 4 45 1019 96 698 988 7
456873,6,16,57,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
562165,6,9,50,7,1187 113 185 73 1187 66 1256 103 516 73 170 5 430 747 595 809 111 1772 1 561 19 9 681 254 125 1328 47 142 563 142 680 681 1625 564 1773 22 681
452749,6,17,10,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
452775,6,17,12,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
456982,6,17,11,5,1212 1262 95 644 6 1705 1 495 7 1 95 443 1212 1262 644
457015,6,17,18,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
457021,6,17,20,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
457067,7,13,35,7,11 20 697 1115 1 1945 10 913 1199 9 34
455002,6,17,36,7,257 8 8 74 73 8 74 2 161 35 783 1 5 333 814 1 606 8
457137,6,17,41,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
457157,6,17,45,2,13 1462 20 697 1115 30 5
455906,6,17,53,2,601 265 113 586 877 601 265 167 61 4 29 586 1013 758
457363,6,18,16,7,90 8 74 2 35 8 74 1 60 25 2 305 3 63 91 37
457372,6,18,17,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
457402,6,18,21,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
457426,6,18,25,3,5 42 4 79 28 70 31 13 48 82 3 12 40 32 194
457422,6,18,25,7,407 824 172 912 136 576 825 104 897 172 54 140
457447,6,18,30,5,601 265 113 586 877 1691 845 494 3 1692 1693 1694 46 1570 1571 1695 1696 1205 1697 1698 927 265 17 1206 333 295 187 46 6 1238 1699 404 17 1700 1 1531 754 187 1 56 1205 927 265 17 1206 1 1701 17 13 1349 1702 1190 1563 1569 1703 17 219 1704
457435,7,13,30,7,1039 113 893 148 440 518 1095 1096 1573 1054 770 776 61 407 759
457452,6,18,37,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
455918,6,18,37,2,601 265 113 586 877 601 265 167 61 4 29 586 1013 758
456029,6,18,37,2,26 535 1 141 114 1485 114 1218 26 535 1 141 1 4
562238,6,7,32,2,545 116 18 1822 90 116 204 592 264 4 264 130 96 169 1218 24 1638 3 40 10 248 17 1408 279
457463,6,18,37,5,1895 1120 1387 67 247 368 1120 1387 1268 1 92
455876,6,18,37,2,601 265 113 586 877 601 265 167 61 4 29 586 1013 758
457564,6,18,48,0,1711 59 1247 957 68 59 833 10 1347 1317 1 1247 10 957
457577,6,18,49,0,1711 59 1247 957 68 59 833 10 1347 1317 1 1247 10 957
457756,6,19,8,0,1711 59 1247 957 68 59 833 10 1347 1317 1 1247 10 957
454629,6,19,5,7,415 113 30 5
457769,6,19,8,0,1711 59 1247 957 68 59 833 10 1347 1317 1 1247 10 957
457791,6,19,15,7,38 1458 13 1375 38 1481 1198 1375 9 150 293 84
457793,6,19,11,0,1711 59 1247 957 68 59 833 10 1347 1317 1 1247 10 957
457911,6,19,27,0,822
457830,6,19,15,7,740 544 1172 740 544 1172 39 212 4
564019,6,12,32,7,38 816 13 84 1192 150 293 84 1193 38 1156 816 9 952 1157
458002,6,19,41,0,259 10
458354,6,20,19,5,10 1481
566087,6,12,1,7,1344 185 72 104 66 197 152 264 61 495 11 139 124 95 137
565256,6,10,43,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
562418,6,6,37,5,1103 1132 700 312 108 17 3 200 1241 895 1292 351 6 1293 390 1294 36 1295 1202 506 1006 6 519 10 956 848 344 1296
565469,6,10,40,7,576 631 1250 428 2 875 85 577 1 1301 10 1511
562425,6,6,35,5,1103 1132 700 312 108 17 3 200 1241 895 1292 351 6 1293 390 1294 36 1295 1202 506 1006 6 519 10 956 848 344 1296
562430,6,6,36,5,1103 1132 700 312 108 17 3 200 1241 895 1292 351 6 1293 390 1294 36 1295 1202 506 1006 6 519 10 956 848 344 1296
562438,6,3,30,0,3 6
459104,7,6,30,7,524 1794 3 200 1790 755 662 4 1795
562447,6,6,35,5,1103 1132 700 312 108 17 3 200 1241 895 1292 351 6 1293 390 1294 36 1295 1202 506 1006 6 519 10 956 848 344 1296
565493,6,10,45,0,1424 10 1314 1425 37
565495,6,11,13,3,58 452 442 162 4 262 87 247 33 49 1 81 301 618 262 10 646 688
459677,7,6,11,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
459675,7,6,8,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
459672,7,6,5,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
459922,7,6,30,7,418 616 27 182 57 13 3 65 388 605 14 7 1 12 18 9 23 7
459943,7,6,5,2,418 616 27 182 57 13 3 65 388 605 14 7 1 12 18 9 23 7
459999,7,6,21,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
459992,7,6,18,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
566427,6,12,49,5,197 152 949 97 67 29 255 19 95 861 921 4 903 84 29 261 3 1384 949 97 548
460006,7,6,21,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
563738,6,10,54,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
562594,6,7,38,7,6 1086 187 548 170 778 216 9 23 11 1 275 356 6 187
460035,7,6,29,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460258,7,7,31,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460025,7,6,26,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460044,7,6,29,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
562608,6,7,31,7,6 1086 187 548 170 778 216 9 23 11 1 275 356 6 187
458854,7,6,31,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
455502,7,6,32,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460093,7,6,39,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460065,7,6,37,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
457425,7,6,37,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460092,7,6,55,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460077,7,6,39,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460100,7,6,39,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460107,7,6,41,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460115,7,6,42,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460110,7,6,41,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460119,7,6,45,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
562648,6,6,36,7,72 104 1 139 93 95 137 66 537 332 139 93 495 11 1 95 137
460174,7,6,49,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460205,7,6,54,7,407 824 172 912 136 576 825 104 897 172 54 140
460206,7,6,55,7,407 824 172 912 136 576 825 104 897 172 54 140
566092,6,12,3,7,1344 185 72 104 66 197 152 264 61 495 11 139 124 95 137
460234,7,7,3,7,1100 293 20 34 533 30 5 533
460505,7,10,30,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
460325,7,7,8,0,72 1 1712 72 1 1712 10 107 261 6 59 190 266 1999 1999 1968 1258 1
460256,7,7,3,5,110 54 128 50 1140 1168 63 1677 1079 878 6 1144 245 248 518 1678 1679 322 1 306 1432 1680
565521,6,10,54,7,72 104 1 139 93 95 137 66 537 332 139 93 495 11 1 95 137
460342,7,7,14,2,418 616 27 182 57 13 3 65 388 605 14 7 1 12 18 9 23 7
460366,7,7,17,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460355,7,7,16,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
458639,7,7,15,0,1155 67 966 594 1120 1387 966 3 8 30 81 1
460377,7,7,20,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460536,7,7,44,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460396,7,7,21,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460254,7,7,30,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460404,7,7,23,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460414,7,7,25,0,149 899 187 14 7
460409,7,7,24,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460452,7,7,34,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460688,7,8,7,7,13 1462 20 697 1115 30 5
460533,7,7,44,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
460479,7,7,35,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
562709,6,8,30,7,72 104 1 139 93 95 137 66 537 332 139 93 495 11 1 95 137
460496,7,7,38,7,1799 243 443 27 101 57 1800 13 302 80 243 340 229 1 246 80 217 10 384 14 7
460515,7,7,42,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
562650,6,6,30,7,568 556 611 514 235 539 468 73 540 523 541
460553,7,7,48,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460568,7,7,52,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460588,7,7,55,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460653,7,8,3,7,13 1462 20 697 1115 30 5
460661,7,8,4,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
460668,7,8,5,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
563743,6,11,2,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
460849,7,8,30,0,27 21 77 1137 658
461062,7,9,38,3,5 42 34 4 79 28 70 31 13 48 82 3 12 40 32 194
461186,7,9,42,1,740 612 42 14 7
461205,7,9,45,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
461061,7,9,50,2,236 822 118 996 1053 1092 575 955 542 691 236 822 1 424 691 1780 1 577 691 144 724 228
461280,7,10,8,2,118 1382 42 1218 24 209 37 1 1382 3 10 248 17 1408
461311,7,10,14,0,52 52 1201 684 716 1512 107
562775,6,6,31,3,28 31 649 2 12 40 3 188 33 49 28 31 9 517 453
461524,7,10,44,2,8 74 115 42 76 214
461494,7,10,40,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
562812,6,7,4,3,58 452 442 162 4 262 87 247 33 49 1 81 301 618 262 10 646 688
461488,7,10,40,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
566121,6,12,5,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
461066,7,10,43,3,5 42 34 4 79 28 70 31 13 48 82 3 12 40 32 194
461601,7,10,56,3,130 21 122 169 47 66 56 178 45 179 103 1200
461537,7,10,46,2,8 74 115 42 76 214
461549,7,10,47,2,8 74 115 42 76 214
461551,7,10,47,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
461570,7,14,15,2,928 353 391 2 529 663 929 24 38 930 931 353 1459
461590,7,13,30,2,928 353 391 2 529 663 929 24 38 930 931 353 1459
461597,7,10,53,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
461599,7,10,53,3,130 21 122 169 47 66 56 178 45 179 103 1200
461616,7,18,25,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
461512,7,11,1,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
461467,7,11,1,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
461743,7,11,14,2,1100 9 199 1115 18 167 61
461779,7,11,19,2,1100 9 199 1115 18 167 61
461760,7,11,18,2,1100 9 199 1115 18 167 61
461834,7,11,25,2,1100 9 199 1115 18 167 61
461666,7,11,29,7,413 167 61 116 8 25 244 98 99 4 8 520 42 98 99 144 251 281 91 201 13 227 19 1 5 1 39 282 770 3 310 303 1 153
461883,7,11,35,7,740 544 1172 740 544 1172 39 212 4
461866,7,11,31,0,775 200 1436 1264 1075 1011 1303 1592
461715,7,11,32,7,1799 243 443 27 101 57 1800 13 302 80 243 340 1 383 217 10 384 14 7
461996,7,11,52,2,74 115 42 429 8 2 76 214 1644 77 748 1 884 105 151
462039,7,12,0,5,16 5 336 13 90 16 5 336 14 7
462062,7,12,3,1,101 51 116 5 192 7 11 1 169 11
462090,7,12,9,5,16 5 336 13 90 16 5 336 14 7
462075,7,12,8,7,394 362 378 4 389 420 2 421 69 395 422 1 30 5 368
462086,7,12,9,3,16 5 756 1791 1792 90 16 5 2 306 1950 4 1951
462128,7,12,16,3,16 5 756 1558 1559 9 2 1560 1561 90 7
462092,7,12,11,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
566567,6,13,3,2,2 4 920 1485 10 1552 84 770 50 103 548 576 1525 663 1 1546 70 863 1524 1485 19 18 19 38 19 290 291
462158,7,12,22,0,59 1188 4 1218 46
462183,7,12,27,3,16 5 756 1558 1559 9 2 1560 1561 90 7
462207,7,12,32,3,16 5 756 1791 1792 90 16 5 2 306 1950 4 1951
462122,7,12,31,3,16 5 756 1558 1559 9 2 1560 1561 90 7
462199,7,12,30,3,16 5 756 1558 1559 9 2 1560 1561 90 7
461651,7,12,30,2,8 1161 899 39 813 1162 39 469 1163 954 88 218 96 2 21 1164 945 1117 215 1 1165 1166 510 729 105 462
462400,7,13,30,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462277,7,12,46,7,362 378 4 389 420 2 421 69 395 422 1 30 5 368
462392,7,12,57,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
462396,7,12,57,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462463,7,13,6,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
463079,7,14,53,7,180 24 72 1 20 3 1872 58 3 12 4 256 254 125 20 19 1 1228 114 9 66 138 109 1873
462419,7,13,0,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462445,7,13,2,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462462,7,13,5,3,5 42 34 2 12 40 64 10 45 17 205 3 65 210
462446,7,13,3,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462450,7,13,4,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462719,7,13,41,0,29 266 2 55 371
462495,7,13,10,5,184 1774 110 444 495 7 1 1212 1262 95 140
462521,7,13,14,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462827,7,15,30,7,1159 419 1160 68 393 351 24 7 68
462543,7,13,15,7,418 665 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462539,7,13,16,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462407,7,13,30,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462618,7,13,25,5,481 4 295 604 54 683 121 2 864 883 9 171 11
462658,7,13,29,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462674,7,13,31,7,1159 419 1160 68 393 351 24 7 68
462541,7,13,34,7,418 1236 443 27 182 57 13 3 65 388 181 19 14 7 1 12 18 9 23 7
462739,7,13,41,0,547 37 24 547 37 4 896 97 626 14 7
565545,6,11,0,7,37 42 1653 13 848 14 7
566631,6,13,15,3,130 21 122 169 47 66 56 178 45 179 103 206
462797,7,13,46,7,1159 419 1160 68 393 351 24 7 68
462818,7,13,49,7,1159 419 1160 68 393 351 24 7 68
463147,7,14,36,7,24 1565 10 107 108 2 1733 1565 1 1683 3 382 7 393 175 170 17 24 279
463025,7,14,16,7,1799 243 443 27 101 57 1800 13 302 80 243 340 1 383 217 10 384 14 7
463087,7,15,1,5,72 10 37 1 268 96 66 546
463139,7,14,34,7,180 24 72 1 20 3 1872 58 3 12 4 256 254 125 20 19 1 1228 114 9 66 138 109 1873
461583,7,14,40,2,928 353 391 2 529 663 929 24 38 930 931 353 1459
463099,7,14,28,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
463092,7,15,1,5,21 72 37 520 42 5 1793 11
463056,7,14,23,7,180 24 72 1 20 3 1872 58 3 12 4 256 254 125 20 19 1 1228 114 9 66 138 109 1873
463051,7,14,23,7,1799 243 443 27 101 57 1800 13 302 80 243 340 1 383 217 10 384 14 7
565528,6,11,3,7,37 42 1653 13 848 14 7
463172,7,18,15,7,24 72 1 20 3 114 58 1282 4 256 125 20 19 1 1228 114 9 66 138 109 47
566128,6,12,7,5,4 295 604 54 946 18 171 69 77 10 1014 1 1015 901 440 518 8 808 1016 1 1017 1018 4 45 1019 96 698 988 7
461562,7,14,40,2,928 353 391 2 529 663 929 24 38 930 931 353 1459
565950,6,12,31,7,8 74 1428 176 37 116 8 2 91 10 717 1 1590 1716 77 10 1510 57 1717 940 46 1373 171 70 1718 1719 91 213
463236,7,18,32,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
463230,7,14,46,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
463212,1,6,35,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
463214,7,14,44,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
566688,6,13,22,0,855 1168 66 55 19 9 1217 1398 1 680
463064,7,14,49,7,180 24 72 1 20 3 1872 58 3 12 4 256 254 125 20 19 1 1228 114 9 66 138 109 1873
550152,6,9,57,4,1906 57 1269 242 121 66 1036
463258,7,14,51,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
463262,1,6,32,7,665 443 27 250 57 745 13 382 3 250 338 1 26 493 734 14 7 68
463265,7,14,53,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
463254,7,14,53,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
463269,7,14,54,3,5 100 4 79 28 70 31 13 48 82 3 12 40 32 194
565616,6,13,30,7,72 104 1 139 93 95 137 66 537 332 139 93 495 11 1 95 137
461649,7,10,59,1,1214 95 84 662 50 14 11 1 902 6 296 496 456 675 11 36 1259 90 9 260 1731
557025,6,3,30,0,3 6
463348,7,15,40,0,2 993 1 795 300 453 3 1106 755 662 352 1222 1 607 904
565641,6,11,6,7,72 104 1 139 93 95 137 66 537 332 139 93 495 11 1 95 137
566132,6,12,5,7,345 216 224 110 54 225 263 1 307 88 107 241 500 34
462991,7,15,15,2,58 1655 87 13 56 1523 327 1249 860 809 49 1 164 1 1277 1 1278 4 29 450 49 1279
462999,7,15,18,2,58 1655 87 13 56 1523 327 1249 860 809 49 1 164 1 1277 1 1278 4 29 450 49 1279
463553,7,15,48,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
463442,7,15,28,7,180 24 72 1 20 3 1872 58 3 12 4 256 254 125 20 19 1 1228 114 9 66 138 109 1873
565752,6,11,21,7,38 816 13 84 1192 150 293 84 1193 38 1156 816 9 952 1157
463573,7,15,50,0,2 993 1 795 300 453 3 1106 755 662 352 1222 1 607 904
463585,7,15,52,0,2 993 1 795 300 453 3 1106 755 662 352 1222 1 607 904
463600,7,16,1,0,2 993 1 795 300 453 3 1106 755 662 352 1222 1 607 904
463634,7,16,3,7,5 23 7 12 237 238 587 720 613 2 728 70 84 471 53 659 46 614 8 557 9 321 7 1 660 472 7
463661,7,16,36,7,740 612 42 14 7
563461,6,6,30,3,58 452 442 162 4 262 87 247 33 49 1 81 301 618 262 10 646 688
463670,7,16,9,0,2 993 1 795 300 453 3 1106 755 662 352 1222 1 607 904
563477,6,5,40,7,568 556 611 514 235 539 468 73 540 523 541
560694,6,5,30,7,568 556 611 514 235 539 468 73 540 523 541
463806,7,16,34,7,24 1565 10 107 108 2 1733 1565 1 1683 3 382 7 393 175 170 17 24 279
566137,6,12,7,3,244 71 276 58 4 28 31 212 87 33 271 71 277
565714,6,11,35,0,1858 1859 1860 1861 1862 1863 1188 29 1287 1 1864 1649 1865 29 2 1866 1867 29 2 1287 1868 55 775 13 940 46 352 1419 1 1869 1870 675 896 6 589 1871
463931,7,16,50,3,130 21 122 169 1286 66 56 178 45 179 103 1200
463770,7,16,34,7,1159 419 1160 68 393 351 24 7 68
563518,6,10,40,3,244 71 276 58 4 28 31 212 87 33 271 71 277
